Date,USD,EUR,BR
2015-04-13,182.8500061035156,193.5500030517578,57.93000030517578
2015-04-14,182.94000244140625,192.5800018310547,58.43000030517578
2015-04-15,183.0500030517578,193.47999572753903,60.31999969482422
2015-04-16,182.9499969482422,193.7899932861328,60.400001525878906
2015-04-17,182.2100067138672,196.19000244140625,63.45000076293945
2015-04-20,183.4600067138672,198.22999572753903,63.45000076293945
2015-04-21,182.97000122070312,196.38999938964844,62.08000183105469
2015-04-22,183.1000061035156,195.5500030517578,62.72999954223633
2015-04-23,183.1999969482422,197.1999969482422,64.8499984741211
2015-04-24,183.0800018310547,196.66000366210935,65.27999877929688
2015-04-27,182.25,198.1100006103516,64.83000183105469
2015-04-28,183.25999450683597,198.6100006103516,64.63999938964844
2015-04-29,183.1999969482422,200.4199981689453,65.83999633789062
2015-04-30,183.1999969482422,201.3699951171875,66.77999877929688
2015-05-01,183.41000366210935,205.2400054931641,66.45999908447266
2015-05-04,182.92999267578125,205.2400054931641,66.44999694824219
2015-05-05,183.0200042724609,203.94000244140625,67.5199966430664
2015-05-06,183.1000061035156,203.75999450683597,67.7699966430664
2015-05-07,183.22000122070312,205.82000732421875,65.54000091552734
2015-05-08,183.4199981689453,207.77999877929688,65.38999938964844
2015-05-11,183.1699981689453,205.5200042724609,64.91000366210938
2015-05-12,183.1499938964844,204.41000366210935,66.86000061035156
2015-05-13,183.2899932861328,206.1499938964844,66.80999755859375
2015-05-14,183.19000244140625,205.6499938964844,66.58999633789062
2015-05-15,183.6999969482422,209.8000030517578,66.56999969482422
2015-05-18,183.41000366210935,208.33999633789065,66.2699966430664
2015-05-19,183.4199981689453,209.30999755859372,64.0199966430664
2015-05-20,183.1499938964844,205.30999755859372,65.02999877929688
2015-05-21,182.9499969482422,203.1699981689453,66.54000091552734
2015-05-22,183.17999267578125,204.4600067138672,65.37000274658203
2015-05-26,183.0200042724609,200.94000244140625,63.720001220703125
2015-05-27,182.97000122070312,199.66000366210935,62.060001373291016
2015-05-28,183.05999755859372,199.2700042724609,62.58000183105469
2015-05-29,183.1999969482422,200.1000061035156,65.55999755859375
2015-06-01,183.1499938964844,200.8000030517578,64.87999725341797
